name	coverage_before_LINE	coverage_after_LINE	gene	strand_exon	strand_LINE
ENST00000444749.6	0.0	4.52599	CASP5	-	+
ENST00000526056.5	0.0	4.429626625	CASP5	-	+
ENST00000531367.5	0.0	5.574543333333334	CASP5	-	+
ENST00000702226.1	0.0	0.0	ENSG00000285769	+	-
ENST00000661772.1	0.0	0.0	ENSG00000285769	+	-
ENST00000529221.6	53.519247368421055	51.995799999999996	TTC12	+	-
ENST00000314756.7	56.34321833333333	42.169615	TTC12	+	-
ENST00000483239.6	55.87947944444444	51.995799999999996	TTC12	+	-
ENST00000536312.5	0.0	0.0	NXPE1	-	+
ENST00000529051.5	3.9961625	5.442214166666667	CCDC15	+	-
ENST00000344762.6	4.0508625	5.576668333333333	CCDC15	+	-
ENST00000647054.1	0.0	0.9529075	ENSG00000245008	-	+
ENST00000656097.1	0.0	0.0	ENSG00000287426	-	+
ENST00000416553.2	0.0	0.0	ENSG00000231698	+	-
ENST00000637435.1	0.1933014	0.68498	ENSG00000283240	+	-
ENST00000546977.5	0.0	0.04453257142857143	ENSG00000258231	+	-
ENST00000648243.1	0.0	0.0	LINC02388	-	+
ENST00000550678.1	0.0	0.0	LINC02388	-	+
ENST00000682544.1	3.3522456666666667	10.955796723404255	CACNA1C	+	-
ENST00000683781.1	3.401304666666667	11.440322045454545	CACNA1C	+	-
ENST00000682462.1	3.401304666666667	11.456662954545454	CACNA1C	+	-
ENST00000683840.1	3.411832	11.286541045454545	CACNA1C	+	-
ENST00000683956.1	3.411832	11.318359227272728	CACNA1C	+	-
ENST00000683824.1	3.403163	11.369666444444444	CACNA1C	+	-
ENST00000399634.6	4.935103333333333	11.24126015909091	CACNA1C	+	-
ENST00000406454.8	4.935103333333333	11.2480566	CACNA1C	+	-
ENST00000327702.12	4.935103333333333	11.00864968888889	CACNA1C	+	-
ENST00000347598.9	4.935103333333333	11.009383608695652	CACNA1C	+	-
ENST00000399603.6	4.935103333333333	11.290144090909092	CACNA1C	+	-
ENST00000399641.6	4.935103333333333	11.120099454545455	CACNA1C	+	-
ENST00000399655.6	4.935103333333333	11.3518325	CACNA1C	+	-
ENST00000335762.10	4.99547	11.44835288888889	CACNA1C	+	-
ENST00000682835.1	5.019583333333333	11.368363772727273	CACNA1C	+	-
ENST00000399617.6	5.876623333333334	11.28990311111111	CACNA1C	+	-
ENST00000683482.1	5.754073333333333	11.554540681818182	CACNA1C	+	-
ENST00000682336.1	6.31602	11.490958636363636	CACNA1C	+	-
ENST00000344100.7	6.31602	11.318683181818182	CACNA1C	+	-
ENST00000399591.5	6.31602	11.289827813953488	CACNA1C	+	-
ENST00000399595.5	6.31602	11.431268837209302	CACNA1C	+	-
ENST00000399597.5	6.31602	11.581062727272727	CACNA1C	+	-
ENST00000399601.5	6.31602	11.41101809090909	CACNA1C	+	-
ENST00000399606.5	6.31602	11.301702133333333	CACNA1C	+	-
ENST00000399621.5	6.31602	11.402083181818181	CACNA1C	+	-
ENST00000399629.5	6.31602	11.329065363636364	CACNA1C	+	-
ENST00000399637.5	6.31602	11.263856727272728	CACNA1C	+	-
ENST00000399638.5	6.31602	11.437954222222222	CACNA1C	+	-
ENST00000399644.5	6.31602	11.442836272727273	CACNA1C	+	-
ENST00000399649.5	6.31602	11.433284418604652	CACNA1C	+	-
ENST00000402845.7	6.31602	11.433901363636364	CACNA1C	+	-
ENST00000682686.1	6.31602	11.44041153488372	CACNA1C	+	-
ENST00000538317.6	0.0	0.0	LINC02955	+	-
ENST00000540895.6	0.0	0.0	LINC02955	+	-
ENST00000651851.1	0.0	0.0	LINC02955	+	-
ENST00000539107.5	66.3024090909091	46.3946	CCDC91	+	-
ENST00000545336.5	53.99130266666667	46.3946	CCDC91	+	-
ENST00000536442.6	66.009875	46.3946	CCDC91	+	-
ENST00000381259.5	68.16131818181819	46.4357	CCDC91	+	-
ENST00000534526.7	1.36228	14.27051	FGD4	+	-
ENST00000331366.10	32.06778333333333	53.74577142857143	CPNE8	-	+
ENST00000360449.3	29.34762166666667	54.56165	CPNE8	-	+
ENST00000280871.9	14.567283333333334	23.94157142857143	SLC2A13	-	+
ENST00000551295.7	0.0	0.4096367826086956	CNTN1	+	-
ENST00000547702.5	0.0	0.0	CNTN1	+	-
ENST00000266534.8	25.592266666666667	36.75174	TMEM117	+	-
ENST00000551577.5	25.645533333333333	36.9015	TMEM117	+	-
ENST00000556750.5	0.0	0.0	ENSG00000258763	-	+
ENST00000416284.8	0.5757720000000001	0.46349666666666667	TAFA2	-	+
ENST00000551619.5	1.948825	0.46371333333333337	TAFA2	-	+
ENST00000551449.1	1.0185725	0.0	TAFA2	-	+
ENST00000228705.7	38.7671	65.8765625	PPM1H	-	+
ENST00000536914.1	0.0940298	0.0	IFNG-AS1	+	-
ENST00000418359.7	76.91290000000001	203.9535	CNOT2	+	-
ENST00000229195.8	106.16645	203.9535	CNOT2	+	-
ENST00000393330.6	1.714875	5.918728	TSPAN8	-	+
ENST00000261180.10	0.5913718	0.35900224999999997	TRHDE	+	-
ENST00000321196.8	41.506645454545456	39.2671	TMTC2	+	-
ENST00000549919.1	35.53780808333333	42.0358	TMTC2	+	-
ENST00000548651.6	0.5562913333333334	0.20466546	MGAT4C	-	+
ENST00000621808.5	0.48567133333333334	0.265091	MGAT4C	-	+
ENST00000397809.10	19.123265	41.89943636363636	CEP83	-	+
ENST00000339839.9	21.9446	43.48027272727273	CEP83	-	+
ENST00000547575.5	18.478215	29.474696666666667	CEP83	-	+
ENST00000547776.6	1.1365407857142857	27.3722575	ANKS1B	-	+
ENST00000547010.5	1.267326857142857	26.913780909090907	ANKS1B	-	+
ENST00000683438.2	1.1538412142857142	27.19960846153846	ANKS1B	-	+
ENST00000452611.6	0.0	0.21156233333333332	PRMT8	+	-
ENST00000382622.4	0.0	0.21156233333333332	PRMT8	+	-
ENST00000648836.1	186.43562	0.31919739999999996	ENSG00000255639	+	-
ENST00000537192.1	0.0	10.236073333333334	ENSG00000256417	+	-
ENST00000669735.1	1.9514778333333334	0.0	ENSG00000286895	+	-
ENST00000261336.7	0.14089217647058824	4.7247788947368425	PZP	-	+
ENST00000641304.1	2.8224014285714287	37.162800000000004	ENSG00000284634	+	-
ENST00000538349.5	0.0	0.0	ENSG00000255790	-	+
ENST00000542062.5	0.0	0.0	ENSG00000255790	-	+
ENST00000428559.7	53.6905	202.885125	DERA	+	-
ENST00000532964.5	71.4717	212.31471428571427	DERA	+	-
ENST00000660415.1	0.0	0.0	ENSG00000256389	+	-
ENST00000676171.1	0.5239781612903226	0.0935185	PIK3C2G	+	-
ENST00000538779.6	0.5683991290322581	0.0931735	PIK3C2G	+	-
ENST00000433979.6	0.6081107666666666	0.0931735	PIK3C2G	+	-
ENST00000675017.1	0.5239781612903226	0.0935185	PIK3C2G	+	-
ENST00000593147.5	0.0	0.0	ENSG00000257062	+	-
ENST00000256958.3	0.0	0.0	SLCO1B1	+	-
ENST00000307378.10	0.2467165	1.7066857142857144	SLCO1A2	-	+
ENST00000647960.1	2358.47625	0.8265025333333333	ENSG00000285854	-	+
ENST00000261200.9	8.1528075	13.008873571428571	ABCC9	-	+
ENST00000261201.10	8.1528075	12.560291724137931	ABCC9	-	+
ENST00000683676.1	8.151321666666666	12.6460924	ABCC9	-	+
ENST00000684084.1	8.206926666666666	13.07904142857143	ABCC9	-	+
ENST00000682068.1	7.529856923076923	10.91635947368421	ABCC9	-	+
ENST00000445693.5	0.0	0.0	LMNTD1	-	+
ENST00000535324.1	0.0	1.568368	ENSG00000255968	+	-
ENST00000381340.8	10.702587692307691	45.81121977272727	ITPR2	-	+
ENST00000500498.2	0.0	2.74803	BMAL2-AS1	-	+
ENST00000324616.9	0.0	0.0	REDIC1	+	-
ENST00000380858.1	14.53936	2.18487	SLC2A13	-	+
ENST00000549190.5	4.77778	191.53096666666667	PPHLN1	+	-
ENST00000389420.8	1.349033375	6.975805806451613	ADAMTS20	-	+
ENST00000553158.5	1.476125875	6.280293333333333	ADAMTS20	-	+
ENST00000395487.6	0.5430097777777778	0.5565624545454546	NELL2	-	+
ENST00000429094.7	0.5430097777777778	0.556713	NELL2	-	+
ENST00000551601.5	0.44428072727272727	0.6126074	NELL2	-	+
ENST00000452445.6	0.4887088	0.5569158181818182	NELL2	-	+
ENST00000549027.5	0.44428072727272727	0.5530670909090909	NELL2	-	+
ENST00000333837.8	0.4887088	0.5395311818181818	NELL2	-	+
ENST00000437801.6	0.4887088	0.5403162727272728	NELL2	-	+
ENST00000667191.1	17.125745000000002	1.45302	SLC38A4-AS1	+	-
ENST00000663959.1	18.34752	1.47068	SLC38A4-AS1	+	-
ENST00000666025.1	17.01668	1.46817	SLC38A4-AS1	+	-
ENST00000611243.2	18.301223333333333	1.41361	SLC38A4-AS1	+	-
ENST00000548257.1	1.4016533333333334	2.29448	ENSG00000257735	+	-
ENST00000547088.1	0.0	0.0	ENSG00000258214	-	+
ENST00000663023.1	0.0	0.0	ENSG00000287014	-	+
ENST00000550003.1	0.0	0.4643633333333333	TAFA2	-	+
ENST00000353364.7	129.89826666666667	175.47686	USP15	+	-
ENST00000280377.10	135.37358333333333	170.12958749999999	USP15	+	-
ENST00000551729.2	0.0	0.0	LINC03056	-	+
ENST00000324472.9	8.072450619047618	26.462	DPY19L2	-	+
ENST00000509615.2	5.72803	0.0	ENSG00000249753	-	+
ENST00000535684.6	2.390635	0.7874623333333334	ENSG00000293269	+	-
ENST00000355192.8	47.98295	64.85605	MSRB3	+	-
ENST00000308259.10	43.65372	64.85605	MSRB3	+	-
ENST00000540804.5	51.110725	12.1047	MSRB3	+	-
ENST00000535664.5	38.138171666666665	58.6683	MSRB3	+	-
ENST00000642411.1	31.856838333333332	58.7328	MSRB3	+	-
ENST00000614640.4	38.00154	64.93215000000001	MSRB3	+	-
ENST00000646299.1	38.0216806	65.275	MSRB3	+	-
ENST00000642404.1	32.023505	65.18860000000001	MSRB3	+	-
ENST00000398016.7	43.239664285714284	61.30576	GRIP1	-	+
ENST00000359742.9	43.24237333333333	61.30576	GRIP1	-	+
ENST00000696989.1	43.239664285714284	67.19074444444445	GRIP1	-	+
ENST00000650195.1	0.23255825	0.0	LINC02408	+	-
ENST00000668518.1	42.108200000000004	0.086994	PRANCR	-	+
ENST00000548687.5	0.381148	15.83888	ENSG00000258168	+	-
ENST00000283228.7	0.0	2.2684381	PTPRR	-	+
ENST00000342084.8	0.0	2.2320361	PTPRR	-	+
ENST00000548497.1	0.0	0.0	ENSG00000257454	-	+
ENST00000663261.1	2.6626362500000003	2.61930025	LINC02882	-	+
ENST00000653134.1	2.6626362500000003	0.304911	LINC02882	-	+
ENST00000552856.1	0.34495	0.0	ENSG00000258077	-	+
ENST00000546865.5	0.0	0.0	ENSG00000257165	-	+
ENST00000547089.1	0.0	0.0	ENSG00000257165	-	+
ENST00000393240.7	3.90111	13.32062	SYT1	+	-
ENST00000704696.1	3.90111	14.106095	SYT1	+	-
ENST00000704698.1	2.08582	18.036700000000003	SYT1	+	-
ENST00000704699.1	5.7164	14.08697	SYT1	+	-
ENST00000704700.1	3.90111	14.086695	SYT1	+	-
ENST00000704702.1	3.90111	14.141745	SYT1	+	-
ENST00000704703.1	5.20148	14.235094285714286	SYT1	+	-
ENST00000704704.1	5.20148	12.514651111111112	SYT1	+	-
ENST00000261205.9	5.20148	14.06852	SYT1	+	-
ENST00000457153.6	2.08582	14.05162	SYT1	+	-
ENST00000704705.1	3.120888	14.0927825	SYT1	+	-
ENST00000704706.1	3.120888	14.0887075	SYT1	+	-
ENST00000704708.1	3.8109333333333333	13.2322075	SYT1	+	-
ENST00000704709.1	3.90111	12.508995555555556	SYT1	+	-
ENST00000704710.1	5.20148	12.51824	SYT1	+	-
ENST00000704711.1	5.20148	13.2173075	SYT1	+	-
ENST00000704714.1	4.1983325	13.2656325	SYT1	+	-
ENST00000704716.1	5.20148	14.06532	SYT1	+	-
ENST00000704718.1	3.90111	14.12557	SYT1	+	-
ENST00000552744.5	5.8407655	13.3361825	SYT1	+	-
ENST00000261207.9	53.3408	119.37502608695652	PPP1R12A	-	+
ENST00000450142.7	71.46865	119.38980869565218	PPP1R12A	-	+
ENST00000437004.6	53.42516666666667	117.98802727272727	PPP1R12A	-	+
ENST00000546369.5	43.85605	120.73102608695652	PPP1R12A	-	+
ENST00000550107.5	74.82665	123.03416818181819	PPP1R12A	-	+
ENST00000646859.1	1.4358918387096775	17.1797965625	OTOGL	+	-
ENST00000547103.7	1.7120248846153847	16.583454242424242	OTOGL	+	-
ENST00000616559.4	2.149122	5.97968225	PTPRQ	+	-
ENST00000644991.3	2.837005	5.876373658536585	PTPRQ	+	-
ENST00000549396.6	0.0	0.15182330344827585	PPFIA2	-	+
ENST00000550584.6	0.0	0.13710552857142858	PPFIA2	-	+
ENST00000549325.5	0.0	0.13406464827586206	PPFIA2	-	+
ENST00000548586.5	0.0	0.04703617142857143	PPFIA2	-	+
ENST00000552948.5	0.0	0.0476076962962963	PPFIA2	-	+
ENST00000555596.1	2.526315	8.59729	LINC02820	+	-
ENST00000550014.1	0.6511975	0.0	ENSG00000258185	-	+
ENST00000393179.8	26.17955	38.12135	POC1B	-	+
ENST00000313546.8	27.00269	38.12135	POC1B	-	+
ENST00000549035.1	24.800822222222223	38.49915	POC1B	-	+
ENST00000549504.1	36.158375	33.7766	POC1B	-	+
ENST00000651272.1	1.7967633333333333	0.0	ENSG00000258216	+	-
ENST00000652014.1	0.0	0.0	LINC02822	+	-
ENST00000666236.1	0.0	0.0	LINC02822	+	-
ENST00000664727.1	0.0	0.0	LINC02822	+	-
ENST00000685093.1	3.71429	21.391999000000002	ENSG00000289605	-	+
ENST00000322349.13	3.56299	33.47143642857143	EEA1	-	+
ENST00000548483.5	59.8223	0.575847	CRADD	+	-
ENST00000343702.9	118.462	204.867625	NTN4	-	+
ENST00000344911.8	71.80630000000001	204.867625	NTN4	-	+
ENST00000538383.5	90.87	209.2235	NTN4	-	+
ENST00000553059.1	133.2807	213.0922857142857	NTN4	-	+
ENST00000674345.1	134.6492	179.5180125	NTN4	-	+
ENST00000261211.8	83.616925	129.88103846153845	CDK17	-	+
ENST00000543119.6	83.590675	122.57820833333334	CDK17	-	+
ENST00000542666.5	91.965	122.88795833333333	CDK17	-	+
ENST00000524981.9	0.37300679000000003	0.4477362777777778	CFAP54	+	-
ENST00000552238.1	0.0	0.0	ENSG00000258131	+	-
ENST00000668647.1	0.0	0.0	ENSG00000257470	+	-
ENST00000548344.1	0.256757	0.19713266666666665	ENSG00000258312	-	+
ENST00000644049.1	0.589159875	0.3653605714285714	ANO4	+	-
ENST00000392977.8	0.6733255714285714	0.3503345	ANO4	+	-
ENST00000392979.7	0.7004463846153846	0.3499657857142857	ANO4	+	-
ENST00000536262.3	0.0	0.0	SLC5A8	-	+
ENST00000704346.1	0.30663	0.0	LINC02456	+	-
ENST00000635615.1	0.8176800000000001	0.0	LINC02456	+	-
ENST00000553106.6	0.0	0.014443016666666668	PAH	-	+
ENST00000307000.7	0.0	0.037574333333333335	PAH	-	+
ENST00000548048.5	1.0008657142857142	0.1658415	C12orf42	-	+
ENST00000548883.6	1.501515	0.1658415	C12orf42	-	+
ENST00000378113.7	1.501515	0.1658415	C12orf42	-	+
ENST00000650784.1	0.40090000000000003	0.0	ENSG00000286197	-	+
ENST00000388887.7	25.990566666666666	37.64682878787879	STAB2	+	-
ENST00000637147.1	58.81948	0.164763	NOPCHAP1	+	-
ENST00000622317.5	58.81948	1.52261	NOPCHAP1	+	-
ENST00000228347.9	44.27584782608696	72.91886	POLR3B	+	-
ENST00000539066.5	42.82091739130435	72.95338	POLR3B	+	-
ENST00000392842.6	0.0	0.10340592857142857	RFX4	+	-
ENST00000357881.8	0.0	0.09443292857142857	RFX4	+	-
ENST00000610966.5	0.0	0.0743704	SVOP	-	+
ENST00000392549.7	1.6540774	5.378741428571429	RNFT2	+	-
ENST00000407967.7	1.6540774	5.040993333333333	RNFT2	+	-
ENST00000257575.9	1.6540774	4.170371666666666	RNFT2	+	-
ENST00000677328.1	3.86919	3.6716343333333334	RNFT2	+	-
ENST00000267260.5	0.0	0.692938	SRRM4	+	-
ENST00000642569.1	0.0	0.0	LINC02350	+	-
ENST00000662644.1	0.0	0.0	LINC02350	+	-
ENST00000650732.1	0.0	0.0	LINC02350	+	-
ENST00000637885.1	0.0	0.0	LINC02350	+	-
ENST00000650869.1	0.0	0.0	ENSG00000286016	+	-
ENST00000435159.3	1.274155	2.065398571428571	TMEM132C	+	-
ENST00000422113.7	0.0	0.0	TMEM132D	-	+
ENST00000399788.7	48.482407692307696	92.66714999999999	KDM5A	-	+
ENST00000427057.6	22.23115	26.144716666666667	PARP11	-	+
ENST00000228820.9	22.619	24.243485714285715	PARP11	-	+
ENST00000447133.7	18.1218	26.144716666666667	PARP11	-	+
ENST00000261250.8	66.71998888888889	115.4988	C12orf4	-	+
ENST00000545746.5	66.01448888888889	118.044	C12orf4	-	+
ENST00000252318.7	0.5515096666666667	0.24958219999999998	GALNT8	+	-
ENST00000313599.8	44.41832222222222	69.05837272727273	CD163L1	-	+
ENST00000416109.2	44.1515	69.1095	CD163L1	-	+
ENST00000402465.8	8.3	0.0	ENSG00000284393	+	-
ENST00000396570.8	0.0	0.01325024	ZNF705A	+	-
ENST00000645765.1	0.03940885714285714	0.0	ENSG00000291289	+	-
ENST00000229402.4	5.76074	2.0581394	KLRB1	-	+
ENST00000633848.1	0.768116	38.152175	ENSG00000284634	+	-
ENST00000611052.4	2.92308	33.097015	ENSG00000284634	+	-
ENST00000576948.5	0.0	39.370275	ENSG00000284634	+	-
ENST00000649143.1	0.0	0.0	ENSG00000285724	-	+
ENST00000545916.1	0.0	0.0	ENSG00000290524	+	-
ENST00000261195.3	0.535809	0.8179152000000001	GYS2	-	+
ENST00000536786.1	0.0	0.0	ENSG00000256714	-	+
ENST00000282881.10	0.0	0.0	LMNTD1	-	+
ENST00000458174.7	0.0	0.0	LMNTD1	-	+
ENST00000539744.5	0.0	0.0	LMNTD1	-	+
ENST00000413632.6	0.0	0.0	LMNTD1	-	+
ENST00000550906.2	0.775229	0.23216599999999998	OVCH1-AS1	+	-
ENST00000701302.1	0.793427	0.2556355	OVCH1-AS1	+	-
ENST00000646952.1	0.0	0.0	ENSG00000291251	-	+
ENST00000405531.7	0.0	0.0	REDIC1	+	-
ENST00000550874.1	0.0	0.0	ENSG00000257239	-	+
ENST00000398675.8	30.379675000000002	78.056325	GXYLT1	-	+
ENST00000280876.6	38.95633333333333	71.32855	GXYLT1	-	+
ENST00000548764.5	0.0	0.0	LINC02451	+	-
ENST00000546982.1	0.0	0.0	LINC02451	+	-
ENST00000607353.1	0.984175	14.5432	ENSG00000272369	+	-
ENST00000005386.8	88.628975	92.15348	RPAP3	-	+
ENST00000432584.7	85.9587	103.1379	RPAP3	-	+
ENST00000380650.4	90.38758181818181	103.18508	RPAP3	-	+
ENST00000398138.5	6.225335	6.542735	RDH16	-	+
ENST00000360528.3	0.0	0.0	ENSG00000198671	+	-
ENST00000668827.1	0.0	0.0	ENSG00000255866	+	-
ENST00000400306.2	0.4651165	0.0	LINC02408	+	-
ENST00000247833.12	39.506366666666665	59.344325	RAB3IP	+	-
ENST00000378815.10	39.56946666666666	46.737649999999995	RAB3IP	+	-
ENST00000483530.6	39.56946666666666	64.36741428571429	RAB3IP	+	-
ENST00000550536.5	34.47603	59.3435	RAB3IP	+	-
ENST00000362025.9	34.49089	64.36741428571429	RAB3IP	+	-
ENST00000551641.5	2.42918	61.5071875	RAB3IP	+	-
ENST00000553099.5	1.19847	61.5694875	RAB3IP	+	-
ENST00000549357.1	4.353225	0.415771	ENSG00000258053	-	+
ENST00000550723.1	0.0	0.0	LINC02444	+	-
ENST00000548512.1	0.0	0.0	LINC02424	-	+
ENST00000702769.1	0.437229	0.644099	ENSG00000289384	-	+
ENST00000686516.1	0.437229	1.099195	ENSG00000289384	-	+
ENST00000689451.1	0.0	0.0	ENSG00000289174	-	+
ENST00000546725.1	0.0	0.0	LINC00615	+	-
ENST00000552582.5	0.0	0.0	PAFAH1B2P2	-	+
ENST00000266754.9	17.105125	25.177925000000002	GAS2L3	+	-
ENST00000547754.6	15.344382	25.850975000000002	GAS2L3	+	-
ENST00000537247.5	12.427096	25.16955	GAS2L3	+	-
ENST00000539410.2	15.42709	25.170125	GAS2L3	+	-
ENST00000327680.7	14.656830000000001	23.027822222222223	PARPBP	+	-
ENST00000541394.5	14.700565000000001	20.863582	PARPBP	+	-
ENST00000543784.5	14.958215000000001	22.025233333333333	PARPBP	+	-
ENST00000537257.5	17.1719	7.77279	PARPBP	+	-
ENST00000392911.6	17.2825	23.148633333333333	PARPBP	+	-
ENST00000360814.9	38.7415	60.92653	GLT8D2	-	+
ENST00000548660.5	15.39996	62.78805555555555	GLT8D2	-	+
ENST00000547583.1	45.2222	36.7647	GLT8D2	-	+
ENST00000681346.1	45.12416666666667	50.60547	OAS3	+	-
ENST00000680044.1	46.1992	56.91298571428572	OAS3	+	-
ENST00000681497.1	46.30671111111111	52.292857142857144	OAS3	+	-
ENST00000228928.12	46.68183333333333	57.02261428571428	OAS3	+	-
ENST00000680438.1	46.74828888888889	44.36743475	OAS3	+	-
ENST00000679354.1	47.005088888888885	57.0398	OAS3	+	-
ENST00000680161.1	46.89991111111111	34.91905	OAS3	+	-
ENST00000679483.1	46.90941111111111	57.04552857142857	OAS3	+	-
ENST00000679493.1	46.85156666666666	57.07837142857143	OAS3	+	-
ENST00000667353.1	0.670683	0.097826	ENSG00000286791	+	-
ENST00000377865.7	0.0	0.0182149	PCDH9	-	+
ENST00000544246.5	0.0	0.0182149	PCDH9	-	+
ENST00000456367.5	0.0	0.0	PCDH9	-	+
ENST00000454681.2	6.262216666666666	4.514883333333334	ENSG00000230490	-	+
ENST00000377067.9	2.0890844285714287	1.45559	GPC5	+	-
ENST00000356711.7	0.6860334347826087	1.6334248333333332	MYO16	+	-
ENST00000457511.7	0.6860334347826087	1.6328706666666666	MYO16	+	-
ENST00000612955.6	0.894942	1.4528657777777778	MTUS2	+	-
ENST00000664334.1	0.0	0.0	LINC02343	+	-
ENST00000605909.1	0.0	0.0	LINC02343	+	-
ENST00000686320.1	0.083691	2.8806955263157894	NBEA	+	-
ENST00000379939.7	0.9933680263157895	2.690434523809524	NBEA	+	-
ENST00000400445.8	0.9933680263157895	2.80296375	NBEA	+	-
ENST00000280481.9	7.58299	10.347272777777778	FREM2	+	-
ENST00000652519.1	6.742306	7.257619999999999	ENSG00000290476	-	+
ENST00000633814.1	10.630759999999999	8.74055	SUGT1P3	-	+
ENST00000632487.1	11.661706666666667	8.08852	SUGT1P3	-	+
ENST00000658247.1	0.0	0.0	LINC00378	+	-
ENST00000663739.1	0.384422	0.0	ENSG00000286385	-	+
ENST00000377047.9	8.46239	8.85084125	GPC6	+	-
ENST00000376705.4	0.0	0.141645	HS6ST3	+	-
ENST00000618057.4	76.2986	239.38850000000002	ITGBL1	+	-
ENST00000545560.6	114.553	229.03977	ITGBL1	+	-
ENST00000376180.8	89.24915	232.37622222222222	ITGBL1	+	-
ENST00000376162.7	0.0	232.43022222222223	ITGBL1	+	-
ENST00000376131.9	0.0	7.583325	FGF14	-	+
ENST00000647583.1	0.0	0.0	ENSG00000290620	-	+
ENST00000696857.1	4.3062917	7.5886257142857145	TPTE2	-	+
ENST00000696858.2	5.3877295	7.582188888888889	TPTE2	-	+
ENST00000697147.1	4.3101836	7.582188888888889	TPTE2	-	+
ENST00000400103.7	5.3727295	7.459454666666667	TPTE2	-	+
ENST00000390680.2	7.163639333333333	7.64761	TPTE2	-	+
ENST00000696988.1	7.163639333333333	7.6939	TPTE2	-	+
ENST00000696861.1	3.5870010166666666	8.4825825	TPTE2	-	+
ENST00000382172.4	32.3892375	35.74453333333334	MIPEP	-	+
ENST00000255324.10	0.5897794	3.8675760952380953	RNF17	+	-
ENST00000255325.6	0.6198073571428572	0.0	RNF17	+	-
ENST00000381655.7	2.098988424242424	4.3314075	ATP8A2	+	-
ENST00000682472.1	2.084400875	4.309675	ATP8A2	+	-
ENST00000684424.1	2.14433490625	4.309675	ATP8A2	+	-
ENST00000380615.8	4.607396	8.31203125	KATNAL1	-	+
ENST00000380617.7	4.738573333333333	8.32504375	KATNAL1	-	+
ENST00000380473.8	0.0	0.0	TEX26	+	-
ENST00000343307.5	23.259976666666667	35.3078	B3GLCT	+	-
ENST00000315596.15	4.48252	51.17717058823529	PDS5B	+	-
ENST00000700975.1	7.721488333333333	2.3911873333333333	LINC00571	-	+
ENST00000655342.1	7.03113	0.0	ENSG00000273507	+	-
ENST00000323563.8	115.76585	67.0674	MRPS31	-	+
ENST00000690772.1	9.534555000000001	19.71	ENOX1	-	+
ENST00000261488.10	9.14191	20.032073333333333	ENOX1	-	+
ENST00000627615.1	19.37867622222222	5.789265	ENSG00000281883	+	-
ENST00000620454.4	2.42995	5.91444	NRAD1	+	-
ENST00000439707.6	1.843135	7.67054	NRAD1	+	-
ENST00000595396.3	1.74925	1.523739025	LRRC63	+	-
ENST00000492622.6	161.4683625	330.88035294117645	FNDC3A	+	-
ENST00000541916.5	160.4740625	330.8935294117647	FNDC3A	+	-
ENST00000398316.7	159.62390333333335	332.81629411764703	FNDC3A	+	-
ENST00000652753.1	2.2087066666666666	1.0833333333333333	DLEU1	+	-
ENST00000657609.1	29.022	0.02592736666666667	INTS6-AS1	+	-
ENST00000665862.1	15.2331395	0.140473	INTS6-AS1	+	-
ENST00000434512.1	29.9457	0.0	INTS6-AS1	+	-
ENST00000298125.7	46.1172	74.70035555555556	WDFY2	+	-
ENST00000684899.1	3.7473833181818184	8.712615	NEK5	-	+
ENST00000647945.2	3.626819695652174	8.712615	NEK5	-	+
ENST00000706980.1	0.07083325	0.0	LINC00458	-	+
ENST00000706981.1	0.0566666	0.0	LINC00458	-	+
ENST00000615202.1	0.0	0.0	LINC02338	+	-
ENST00000439454.3	0.0	0.0	LINC00376	-	+
ENST00000662515.1	0.0	0.0	ENSG00000287876	-	+
ENST00000545028.2	0.0	0.017279720000000002	KLHL1	-	+
ENST00000377844.9	0.0	0.01732418	KLHL1	-	+
ENST00000326291.11	46.08954444444444	58.696155555555556	PIBF1	+	-
ENST00000617689.4	46.173522222222225	55.70901428571428	PIBF1	+	-
ENST00000615625.1	41.789100000000005	66.94222857142857	PIBF1	+	-
ENST00000563635.5	187.595181	130.9661	ENSG00000261553	+	-
ENST00000357063.7	31.7245025	232.70811571428573	LMO7	+	-
ENST00000341547.8	31.7245025	250.12445	LMO7	+	-
ENST00000377534.8	52.370733333333334	232.71258	LMO7	+	-
ENST00000715261.1	52.370733333333334	225.46186689655173	LMO7	+	-
ENST00000525107.7	54.3142	241.7880962962963	LMO7	+	-
ENST00000682321.1	1.926624153846154	53.01217338983051	MYCBP2	-	+
ENST00000683823.1	1.926624153846154	53.69292293103448	MYCBP2	-	+
ENST00000684354.1	1.926624153846154	54.39573614035088	MYCBP2	-	+
ENST00000695079.1	1.926624153846154	53.627690517241376	MYCBP2	-	+
ENST00000357337.11	1.926624153846154	55.64304224137931	MYCBP2	-	+
ENST00000544440.7	1.926624153846154	56.407353508771926	MYCBP2	-	+
ENST00000683697.1	1.926624153846154	54.76230610169492	MYCBP2	-	+
